Datetime,Satellite,Mean (mg m-3),Min (mg m-3),Max (mg m-3),Pixel Coverage (%),URL
2021-04-24T09:50:00.000+00:00,S3A,12.1166,9.79149,13.61062,59,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20210424T095047_sui_zug.tif
2021-04-25T09:24:00.000+00:00,S3A,10.06483,9.34829,10.72417,16,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20210425T092436_sui_zug.tif
2021-04-27T10:13:00.000+00:00,S3A,10.8765,9.03623,12.89546,56,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20210427T101313_sui_zug.tif
2021-05-03T09:17:00.000+00:00,S3A,9.23621,8.63808,9.67501,7,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20210503T091708_sui_zug.tif
2021-05-09T10:02:00.000+00:00,S3A,6.36341,4.32722,8.66549,20,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20210509T100201_sui_zug.tif
2021-05-14T09:32:00.000+00:00,S3A,6.49595,4.36213,9.56999,20,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20210514T093206_sui_zug.tif
2021-05-17T09:54:00.000+00:00,S3A,4.87546,3.9353,5.99362,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20210517T095432_sui_zug.tif
2021-05-28T10:09:00.000+00:00,S3A,4.58475,2.86458,7.50642,22,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20210528T100929_sui_zug.tif
2021-05-30T09:17:00.000+00:00,S3A,8.58237,8.58237,8.58237,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20210530T091707_sui_zug.tif
2021-06-01T10:05:00.000+00:00,S3A,5.91601,3.56606,9.20682,33,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20210601T100544_sui_zug.tif
2021-06-14T09:28:00.000+00:00,S3A,7.24254,7.0032,7.48187,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20210614T092822_sui_zug.tif
2021-07-02T10:02:00.000+00:00,S3A,7.71594,4.20245,10.56458,41,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20210702T100202_sui_zug.tif
2021-07-10T09:54:00.000+00:00,S3A,7.55584,6.22341,8.32306,5,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20210710T095433_sui_zug.tif
2021-07-29T10:02:00.000+00:00,S3A,8.34752,5.51242,10.58658,60,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20210729T100200_sui_zug.tif
2021-08-02T09:58:00.000+00:00,S3A,7.0681,5.0116,9.13678,17,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20210802T095815_sui_zug.tif
2021-08-05T10:20:00.000+00:00,S3A,8.99415,8.01023,10.1686,17,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20210805T102041_sui_zug.tif
2021-08-10T09:50:00.000+00:00,S3A,9.0661,7.82478,10.56841,42,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20210810T095044_sui_zug.tif
2021-08-11T09:24:00.000+00:00,S3A,9.90323,9.58962,10.13607,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20210811T092434_sui_zug.tif
2021-08-18T09:43:00.000+00:00,S3A,8.21452,7.33606,8.77905,11,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20210818T094315_sui_zug.tif
2021-08-14T09:47:00.000+00:00,S3A,7.6354,6.68386,8.44443,3,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20210814T094700_sui_zug.tif
2021-08-23T09:13:00.000+00:00,S3A,9.77646,9.56725,9.98568,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20210823T091320_sui_zug.tif
2021-08-26T09:35:00.000+00:00,S3A,9.2104,8.18608,10.3952,28,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20210826T093546_sui_zug.tif
2021-09-02T09:54:00.000+00:00,S3A,9.49587,8.31402,11.18219,62,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20210902T095428_sui_zug.tif
2021-09-01T10:20:00.000+00:00,S3A,8.98019,2.93174,11.37014,17,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20210901T102039_sui_zug.tif
2021-09-03T09:28:00.000+00:00,S3A,9.90955,8.95724,11.19866,52,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20210903T092817_sui_zug.tif
2021-09-05T10:16:00.000+00:00,S3A,9.05354,8.31212,10.26027,67,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20210905T101654_sui_zug.tif
2021-09-06T09:50:00.000+00:00,S3A,8.7528,7.83487,9.74695,59,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20210906T095043_zug.tif
2021-09-06T09:50:00.000+00:00,S3A,8.7528,7.83487,9.74695,59,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20210906T095043_sui_zug.tif
2021-09-11T09:20:00.000+00:00,S3A,9.74797,8.95015,10.83356,25,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20210911T092048_sui_zug.tif
2021-09-13T10:09:00.000+00:00,S3A,8.40459,6.73942,9.85394,63,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20210913T100925_sui_zug.tif
2021-09-17T10:05:00.000+00:00,S3A,8.06664,5.43527,9.14322,44,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20210917T100542_sui_zug.tif
2021-09-21T10:01:00.000+00:00,S3A,6.63623,4.57939,8.72624,42,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20210921T100158_sui_zug.tif
2021-09-18T09:39:00.000+00:00,S3A,8.46254,6.00123,9.97841,30,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20210918T093931_sui_zug.tif
2021-09-29T09:54:00.000+00:00,S3A,8.15806,8.15806,8.15806,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20210929T095430_sui_zug.tif
2021-10-02T10:16:00.000+00:00,S3A,7.19421,5.38543,8.45252,27,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20211002T101657_sui_zug.tif
2021-10-14T10:05:00.000+00:00,S3A,8.14045,4.8873,11.44247,52,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20211014T100544_sui_zug.tif
2021-10-15T09:39:00.000+00:00,S3A,9.07846,6.46586,10.99277,27,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20211015T093933_sui_zug.tif
2021-10-18T10:01:00.000+00:00,S3A,8.78127,4.63782,12.12224,42,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20211018T100159_sui_zug.tif
2021-10-23T09:32:00.000+00:00,S3A,9.84707,7.96076,11.54111,19,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20211023T093204_sui_zug.tif
2021-10-25T10:20:00.000+00:00,S3A,9.0488,6.11917,11.02536,25,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20211025T102041_sui_zug.tif
2021-11-06T10:09:00.000+00:00,S3A,9.17943,4.91029,12.01013,39,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20211106T100927_sui_zug.tif
2021-12-03T10:09:00.000+00:00,S3A,9.73646,6.70338,13.62887,16,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20211203T100925_sui_zug.tif
2021-12-18T10:20:00.000+00:00,S3A,10.61771,8.17143,14.2907,9,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20211218T102039_sui_zug.tif
2021-12-31T09:43:00.000+00:00,S3A,12.17584,8.76937,13.90014,5,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20211231T094316_sui_zug.tif
2022-01-07T10:01:00.000+00:00,S3A,10.07446,6.6035,12.61376,13,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220107T100159_sui_zug.tif
2022-01-11T09:58:00.000+00:00,S3A,9.2397,4.40528,13.27485,17,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220111T095815_sui_zug.tif
2022-01-12T09:32:00.000+00:00,S3A,11.14662,8.97134,13.42751,9,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220112T093205_sui_zug.tif
2022-01-18T10:16:00.000+00:00,S3A,9.56002,7.23112,11.66848,13,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220118T101659_sui_zug.tif
2022-01-23T09:47:00.000+00:00,S3A,9.82075,6.77399,12.53297,14,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220123T094705_sui_zug.tif
2022-01-28T09:17:00.000+00:00,S3A,11.04709,10.51116,11.58302,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220128T091710_sui_zug.tif
2022-02-07T09:58:00.000+00:00,S3A,8.66965,8.42026,8.91904,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220207T095818_sui_zug.tif
2022-02-08T09:32:00.000+00:00,S3A,10.09343,8.28416,12.41764,9,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220208T093207_sui_zug.tif
2022-02-12T09:28:00.000+00:00,S3A,10.3312,8.71417,11.82736,5,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220212T092822_sui_zug.tif
2022-02-23T09:43:00.000+00:00,S3A,7.31989,4.59371,8.69327,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220223T094317_sui_zug.tif
2022-02-27T09:39:00.000+00:00,S3A,8.20326,5.08017,10.26251,31,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220227T093933_sui_zug.tif
2022-02-28T09:13:00.000+00:00,S3A,9.46526,8.614,10.1685,4,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220228T091322_sui_zug.tif
2022-03-03T09:35:00.000+00:00,S3A,8.46769,5.11008,10.67004,34,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220303T093548_sui_zug.tif
2022-03-06T09:58:00.000+00:00,S3A,6.47522,3.00153,9.58368,33,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220306T095815_sui_zug.tif
2022-03-10T09:54:00.000+00:00,S3A,9.28583,4.46027,12.34225,56,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220310T095430_sui_zug.tif
2022-03-09T10:20:00.000+00:00,S3A,9.04582,6.08951,10.76783,14,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220309T102041_sui_zug.tif
2022-03-11T09:28:00.000+00:00,S3A,9.7256,8.05244,10.96183,10,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220311T092819_sui_zug.tif
2022-03-13T10:16:00.000+00:00,S3A,9.0763,3.63655,13.56636,64,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220313T101656_sui_zug.tif
2022-03-25T10:05:00.000+00:00,S3A,9.25624,7.85461,11.2893,30,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220325T100545_sui_zug.tif
2022-03-27T09:13:00.000+00:00,S3A,9.66136,9.05842,10.34939,4,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220327T091324_sui_zug.tif
2022-04-03T09:32:00.000+00:00,S3A,10.65326,8.76239,12.28122,3,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220403T093206_sui_zug.tif
2022-04-10T09:50:00.000+00:00,S3A,8.82602,3.54724,12.27994,15,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220410T095048_sui_zug.tif
2022-04-14T09:47:00.000+00:00,S3A,10.1903,8.76032,11.30511,5,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220414T094703_sui_zug.tif
2022-04-17T10:09:00.000+00:00,S3A,9.82871,4.23477,14.07757,69,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220417T100931_sui_zug.tif
2022-04-18T09:43:00.000+00:00,S3A,11.14658,8.37642,13.41028,55,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220418T094320_sui_zug.tif
2022-04-19T09:17:00.000+00:00,S3A,10.54814,9.01317,11.66163,13,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220419T091709_sui_zug.tif
2022-04-21T10:05:00.000+00:00,S3A,9.7433,8.24847,11.37912,61,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220421T100547_sui_zug.tif
2022-05-02T10:20:00.000+00:00,S3A,7.57005,6.56876,8.69375,5,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220502T102046_sui_zug.tif
2022-05-11T09:47:00.000+00:00,S3A,4.10426,3.52726,4.41076,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220511T094705_sui_zug.tif
2022-06-10T10:09:00.000+00:00,S3A,5.66237,4.02519,8.31876,6,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220610T100930_sui_zug.tif
2022-06-14T10:05:00.000+00:00,S3A,4.33972,2.57143,7.71865,35,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220614T100545_sui_zug.tif
2022-06-26T09:54:00.000+00:00,S3A,3.20802,2.86972,3.53629,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220626T095433_sui_zug.tif
2022-07-03T10:13:00.000+00:00,S3A,2.72206,2.49904,3.30735,24,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220703T101314_sui_zug.tif
2022-07-08T09:43:00.000+00:00,S3A,4.0644,2.88721,6.19176,30,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220708T094318_sui_zug.tif
2022-07-11T10:05:00.000+00:00,S3A,2.86208,2.35085,3.6576,45,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220711T100544_sui_zug.tif
2022-07-15T10:01:00.000+00:00,S3A,2.47727,2.34261,2.60124,8,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220715T100159_sui_zug.tif
2022-07-12T09:39:00.000+00:00,S3A,2.84094,2.70435,3.02081,7,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220712T093933_sui_zug.tif
2022-07-19T09:58:00.000+00:00,S3A,2.52718,2.11604,3.20064,41,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220719T095813_sui_zug.tif
2022-07-22T10:20:00.000+00:00,S3A,2.63387,2.35589,2.92968,19,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220722T102039_sui_zug.tif
2022-07-30T10:13:00.000+00:00,S3A,2.48642,2.21209,3.04051,30,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220730T101311_sui_zug.tif
2022-08-03T10:09:00.000+00:00,S3A,2.44229,2.2145,2.98042,51,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220803T100926_sui_zug.tif
2022-07-31T09:47:00.000+00:00,S3A,2.56649,2.28425,2.85213,22,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220731T094700_sui_zug.tif
2022-08-04T09:43:00.000+00:00,S3A,2.3383,2.30545,2.37258,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220804T094315_sui_zug.tif
2022-08-08T09:39:00.000+00:00,S3A,2.52975,2.52975,2.52975,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220808T093930_sui_zug.tif
2022-08-11T10:01:00.000+00:00,S3A,2.42399,2.23947,2.98309,4,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220811T100156_sui_zug.tif
2022-08-15T09:58:00.000+00:00,S3A,2.29424,2.17828,2.93887,18,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220815T095811_sui_zug.tif
2022-08-16T09:32:00.000+00:00,S3A,2.41247,2.39848,2.43479,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220816T093200_sui_zug.tif
2022-08-22T10:16:00.000+00:00,S3A,2.83051,2.42998,3.80847,48,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220822T101652_sui_zug.tif
2022-08-23T09:50:00.000+00:00,S3A,2.62817,2.45473,3.0375,9,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220823T095041_sui_zug.tif
2022-09-04T09:39:00.000+00:00,S3A,2.86883,2.66561,3.01768,5,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220904T093929_sui_zug.tif
2022-09-08T09:35:00.000+00:00,S3A,3.17067,2.92036,3.50443,4,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220908T093546_sui_zug.tif
2022-09-11T09:58:00.000+00:00,S3A,3.09426,2.50532,4.5521,61,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220911T095813_sui_zug.tif
2022-09-19T09:50:00.000+00:00,S3A,4.55916,3.15841,5.97723,31,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220919T095044_sui_zug.tif
2022-09-18T10:16:00.000+00:00,S3A,3.51296,2.84539,5.12511,27,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220918T101655_sui_zug.tif
2022-09-20T09:24:00.000+00:00,S3A,5.43936,4.26737,7.44216,9,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220920T092434_sui_zug.tif
2022-09-22T10:13:00.000+00:00,S3A,4.51641,3.29169,7.19713,56,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20220922T101311_sui_zug.tif
2022-10-05T09:35:00.000+00:00,S3A,6.49278,4.39944,8.57666,19,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20221005T093545_sui_zug.tif
2022-10-16T09:50:00.000+00:00,S3A,6.71689,3.95154,9.25774,50,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20221016T095044_sui_zug.tif
2022-10-25T09:17:00.000+00:00,S3A,8.76616,8.52425,9.12904,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20221025T091704_sui_zug.tif
2022-10-27T10:05:00.000+00:00,S3A,7.27226,5.86912,9.06097,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20221027T100541_sui_zug.tif
2022-11-16T09:46:00.000+00:00,S3A,7.63165,4.97595,9.51283,8,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20221116T094657_sui_zug.tif
2022-11-19T10:09:00.000+00:00,S3A,6.92785,3.54532,11.35515,12,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20221119T100922_sui_zug.tif
2022-11-23T10:05:00.000+00:00,S3A,9.28886,8.40411,10.7126,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20221123T100537_sui_zug.tif
2022-12-08T10:16:00.000+00:00,S3A,10.21396,10.07895,10.34896,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3A_20221208T101649_sui_zug.tif
2018-05-20T10:05:00.000+00:00,S3B,10.18629,9.34977,11.20047,5,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20180520T100518_sui_zug.tif
2018-05-25T09:51:00.000+00:00,S3B,8.91754,7.87199,10.74711,20,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20180525T095105_sui_zug.tif
2018-05-21T09:42:00.000+00:00,S3B,9.7288,8.73723,11.19097,53,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20180521T094225_sui_zug.tif
2018-05-28T10:19:00.000+00:00,S3B,7.58408,6.38313,8.75685,21,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20180528T101958_sui_zug.tif
2018-06-02T09:53:00.000+00:00,S3B,5.89713,4.50672,7.4704,10,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20180602T095322_sui_zug.tif
2018-06-10T09:46:00.000+00:00,S3B,5.1999,4.37129,6.56075,55,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20180610T094621_sui_zug.tif
2018-06-09T10:12:00.000+00:00,S3B,5.29918,4.67562,6.2175,33,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20180609T101231_sui_zug.tif
2018-06-25T09:57:00.000+00:00,S3B,6.63604,5.40542,8.06943,9,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20180625T095734_sui_zug.tif
2018-06-19T09:12:00.000+00:00,S3B,4.91769,4.17235,5.2818,8,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20180619T091241_sui_zug.tif
2018-06-26T09:31:00.000+00:00,S3B,7.84987,5.39845,8.84687,56,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20180626T093124_sui_zug.tif
2018-06-29T09:53:00.000+00:00,S3B,6.409,5.48296,7.16085,4,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20180629T095350_sui_zug.tif
2018-06-30T09:27:00.000+00:00,S3B,7.69592,6.02592,8.88486,48,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20180630T092739_sui_zug.tif
2018-07-04T09:23:00.000+00:00,S3B,7.61343,6.956,8.63628,6,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20180704T092355_sui_zug.tif
2018-07-12T09:16:00.000+00:00,S3B,8.15923,6.34669,9.04449,25,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20180712T091625_sui_zug.tif
2018-07-16T09:12:00.000+00:00,S3B,5.37244,4.93929,5.63598,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20180716T091241_sui_zug.tif
2018-07-15T09:38:00.000+00:00,S3B,5.63678,4.28322,7.64519,28,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20180715T093852_sui_zug.tif
2018-07-19T09:35:00.000+00:00,S3B,6.40997,5.28389,7.96155,17,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/zug/OC3_chla_S3B_20180719T093507_sui_zug.tif
